nuttx,14138.818888888884,3.4417767499729512,17.845833333333335,0.17361858182094062,0.17361858182094062
pulsar,10785.601944444452,0.4787430398350771,2.0116666666666667,0.13244252779496382,0.30606110961590444
airflow,8305.211111110706,1.2472159650263863,20.768055555555556,0.10198440097197368,0.40804551058787814
skywalking,6852.736666666647,0.959095404711917,7.520277777777777,0.08414864289647338,0.4921941534843515
arrow,6290.63388888892,0.5035729978297246,24.359444444444442,0.07724626385885282,0.5694404173432044
ozone,5484.444722222221,4.440845928924875,17.473333333333336,0.06734660951742304,0.6367870268606274
camel,4241.184722222214,0.7545249461345337,18.68138888888889,0.052079914347833316,0.6888669412084607
iotdb,4007.5766666666636,1.224061290979433,36.676944444444445,0.04921130844614972,0.7380782496546104
shardingsphere,2858.3294444444896,0.5039367849866871,21.633055555555554,0.035099049533160016,0.7731772991877705
beam,2782.3661111111046,0.6883637088350085,46.45166666666667,0.03416625264910783,0.8073435518368783
nifi,2380.907499999999,4.641145224171538,11.313055555555556,0.029236514509828775,0.8365800663467071
apisix,2342.0097222222494,0.20918271902663893,24.139166666666664,0.02875886661951835,0.8653389329662254
dubbo,1815.4913888888887,1.5372492708627339,11.023888888888887,0.022293449171678956,0.8876323821379044
netbeans,1305.3544444444447,5.159503732981995,6.463611111111111,0.01602918809549279,0.9036615702333972
pinot,1031.299166666678,1.5077473196881257,16.51888888888889,0.012663907795756312,0.9163254780291535
